rec/id,record/id,date,description,document/no,company/name,part/number,item/description,unit/price,qty,availability,backorder,lost/sales,closed/qty,weighed/item,group,qenim,comment,expected/delivery,balance,company/id,third/code,priority/code,current/stock,prsypappsec,sales/orders,sales-back/order,branch/id,employee,supplier_x,customer/total/bo/qty,actual/stock,total/number/bo,index/part/number,supplier_y,purchase/order/quantity,eta,total/po/qty,total/number/of/po,final/po/qty,eta/status
912653.0,14,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC057R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ MAZDA,17.85,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,3.0,0.0,1.0,CBC057R1,Rolling components,3,14-02-2025,3,1,3,1
912650.0,28,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC053R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ MINI,21.96,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,3.0,0.0,2.0,CBC053R1,Rolling components,1,07-03-2025,3,2,3,1
912650.0,16,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC031R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ MINI,21.52,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC031R1,Rolling components,2,14-02-2025,2,1,2,1
898882.0,8,15-10-2024,NON EUR1 CALIPER+WBK+STSUP+CVJOINT,199208.0,(GAZ) COMLINE IRELAND LIMITED,CBC053R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ MINI,21.96,2.0,0.0,1.0,0.0,1.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,3.0,0.0,2.0,CBC053R1,Rolling components,1,07-03-2025,3,2,3,1
912650.0,4,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC003R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ OPEL,16.7,38.0,0.0,38.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SLOW,0.0,0.0,0.0,65.0,1.0,161.0,UR,45.0,0.0,2.0,CBC003R1,Rolling components,3,29-01-2025,81,4,24,1
906952.0,14,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC003R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ OPEL,16.7,13.0,0.0,7.0,0.0,6.0,0.0,,0.0,,,0.0,IE0109001,,SLOW,0.0,0.0,0.0,65.0,1.0,161.0,UR,45.0,0.0,2.0,CBC003R1,Rolling components,3,29-01-2025,81,4,24,1
912650.0,43,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC115R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ TOYOTA,14.0,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC115R1,Rolling components,2,14-02-2025,2,1,2,1
906952.0,20,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC074R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ VW,17.98,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,12.0,1.0,161.0,UR,3.0,0.0,2.0,CBC074R1,Rolling components,3,29-01-2025,12,2,3,1
906952.0,23,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC095R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ VW,34.1,5.0,0.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SLOW,0.0,0.0,0.0,72.0,1.0,161.0,UR,72.0,0.0,3.0,CBC095R1,Rolling components,13,29-01-2025,81,3,20,1
912650.0,18,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC033R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ VW,34.1,11.0,0.0,3.0,0.0,8.0,0.0,55014|8,0.0,,,0.0,IE0109001,,SLOW,0.0,0.0,0.0,18.0,1.0,161.0,UR,3.0,0.0,1.0,CBC033R1,Rolling components,24,29-01-2025,35,2,24,1
912650.0,37,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC095R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ VW,34.1,63.0,0.0,59.0,0.0,4.0,0.0,55014|4,0.0,,,0.0,IE0109001,,SLOW,0.0,0.0,0.0,72.0,1.0,161.0,UR,72.0,0.0,3.0,CBC095R1,Rolling components,13,29-01-2025,81,3,20,1
902081.0,25,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC074R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ VW,17.98,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,12.0,1.0,161.0,UR,3.0,0.0,2.0,CBC074R1,Rolling components,3,29-01-2025,12,2,3,1
904652.0,20,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC095R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ VW,34.1,12.0,0.0,8.0,0.0,4.0,0.0,,0.0,,,0.0,IE0109001,,SLOW,0.0,0.0,0.0,72.0,1.0,161.0,UR,72.0,0.0,3.0,CBC095R1,Rolling components,13,29-01-2025,81,3,20,1
912650.0,15,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC030R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΣΘ. ΔΕΞΙΑ FORD,15.55,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,1.0,0.0,1.0,CBC030R1,CAP,1,14-02-2025,1,1,1,1
912650.0,51,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC146L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,17.46,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC146L1,Rolling components,2,14-02-2025,2,1,2,1
912650.0,52,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC149L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,16.49,2.0,0.0,1.0,0.0,1.0,0.0,55014|1,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,3.0,0.0,2.0,CBC149L1,Rolling components,2,29-01-2025,4,2,2,1
912650.0,54,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC167R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,17.87,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC167R1,Rolling components,2,14-02-2025,2,1,2,1
912650.0,62,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC208L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.1,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,4.0,0.0,2.0,CBC208L1,Rolling components,2,29-01-2025,4,2,2,1
912650.0,63,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC223L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,31.05,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,4.0,0.0,2.0,CBC223L1,Rolling components,2,29-01-2025,4,2,2,1
912650.0,64,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC230L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.77,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC230L1,CAP,2,14-02-2025,2,1,2,1
912650.0,65,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC231R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.29,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,1.0,0.0,1.0,CBC231R1,Rolling components,1,14-02-2025,1,1,1,1
912650.0,66,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC232L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.06,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC232L1,Rolling components,2,14-02-2025,2,1,2,1
912650.0,67,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC232R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.06,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC232R1,Rolling components,2,14-02-2025,2,1,2,1
912650.0,68,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC235L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.84,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC235L1,Rolling components,2,14-02-2025,2,1,2,1
912650.0,69,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC235R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.84,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,4.0,0.0,2.0,CBC235R1,Rolling components,2,29-01-2025,4,2,2,1
912650.0,70,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC238R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.09,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC238R1,Rolling components,2,14-02-2025,2,1,2,1
912650.0,71,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC240R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.92,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,3.0,0.0,2.0,CBC240R1,Rolling components,1,29-01-2025,3,2,1,1
912650.0,72,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC241L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,23.16,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,3.0,0.0,2.0,CBC241L1,Rolling components,1,29-01-2025,3,2,1,1
912650.0,73,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC241R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,23.16,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,3.0,0.0,2.0,CBC241R1,Rolling components,1,29-01-2025,3,3,1,1
912650.0,74,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC245L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,14.9,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR,2.0,0.0,1.0,CBC245L1,Rolling components,2,14-02-2025,2,1,2,1
906952.0,12,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC292L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,25.53,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,1.0,0.0,1.0,CBC292L1,Rolling components,1,29-01-2025,1,1,1,1
906952.0,25,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC134R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.82,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,2.0,0.0,1.0,CBC134R1,Rolling components,2,29-01-2025,2,1,2,1
906952.0,26,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC219R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.82,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,1.0,0.0,1.0,CBC219R1,Rolling components,1,29-01-2025,1,1,1,1
906952.0,27,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC235R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.84,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,4.0,0.0,2.0,CBC235R1,Rolling components,2,29-01-2025,4,2,2,1
906952.0,28,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC251R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,20.39,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR,1.0,0.0,1.0,CBC251R1,Rolling components,1,29-01-2025,5,2,1,1
906952.0,30,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC307R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,36.17,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,1.0,0.0,1.0,CBC307R1,Rolling components,2,29-01-2025,2,1,2,1
906952.0,32,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC325R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.75,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR,5.0,0.0,2.0,CBC325R1,Rolling components,2,29-01-2025,5,2,2,1
906952.0,33,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC329R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,25.84,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,3.0,0.0,2.0,CBC329R1,Rolling components,1,29-01-2025,3,2,1,1
906952.0,34,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC495R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.98,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,3.0,0.0,2.0,CBC495R1,Rolling components,1,29-01-2025,3,2,1,1
906952.0,44,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC134L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.82,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,1.0,0.0,1.0,4.0,1.0,161.0,UR,2.0,0.0,1.0,CBC134L1,Rolling components,2,29-01-2025,2,1,2,1
906952.0,45,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC174L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.07,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,8.0,1.0,161.0,UR,8.0,0.0,2.0,CBC174L1,Rolling components,2,14-02-2025,8,2,8,1
906952.0,46,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC219L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.82,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,6.0,1.0,161.0,UR,4.0,0.0,2.0,CBC219L1,Rolling components,1,29-01-2025,4,2,1,1
906952.0,50,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC280L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.32,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,10.0,1.0,161.0,UR,9.0,0.0,3.0,CBC280L1,Rolling components,2,29-01-2025,10,2,2,1
906952.0,55,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC480L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,25.09,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR,3.0,0.0,2.0,CBC480L1,Rolling components,1,29-01-2025,3,2,1,1
906952.0,4,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC175R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.82,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,8.0,1.0,161.0,UR,6.0,0.0,2.0,CBC175R1,Rolling components,3,29-01-2025,8,2,3,1
906952.0,10,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC175L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.82,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,6.0,1.0,161.0,UR,4.0,0.0,2.0,CBC175L1,Rolling components,3,29-01-2025,6,2,3,1
904652.0,39,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC386L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,14.71,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,4.0,0.0,2.0,CBC386L1,Rolling components,2,29-01-2025,4,2,2,1
904652.0,40,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC408L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,27.3,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,4.0,0.0,2.0,CBC408L1,Rolling components,2,29-01-2025,4,2,2,1
904652.0,41,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC408R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,27.3,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,4.0,0.0,2.0,CBC408R1,Rolling components,2,29-01-2025,4,2,2,1
904652.0,32,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC277R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,17.06,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,4.0,0.0,2.0,CBC277R1,Rolling components,2,29-01-2025,4,2,2,1
904652.0,33,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC299R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.32,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,4.0,0.0,2.0,CBC299R1,Rolling components,2,29-01-2025,4,2,2,1
904652.0,29,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC251L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,20.39,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR,3.0,0.0,2.0,CBC251L1,Rolling components,2,29-01-2025,3,2,2,1
904652.0,30,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC264L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,14.38,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR,4.0,0.0,2.0,CBC264L1,Rolling components,2,29-01-2025,5,2,2,1
904652.0,25,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC149L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,16.49,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,3.0,0.0,2.0,CBC149L1,Rolling components,2,29-01-2025,4,2,2,1
904652.0,26,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC208L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.1,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,4.0,0.0,2.0,CBC208L1,Rolling components,2,29-01-2025,4,2,2,1
904652.0,27,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC223L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,31.05,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR,4.0,0.0,2.0,CBC223L1,Rolling components,2,29-01-2025,4,2,2,1
902081.0,32,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC150R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.0,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,1.0,0.0,2.0,3.0,1.0,161.0,UR,3.0,-1.0,1.0,CBC150R1,Rolling components,1,29-01-2025,2,2,1,1
902081.0,51,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC280L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.32,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,10.0,1.0,161.0,UR,9.0,0.0,3.0,CBC280L1,Rolling components,2,29-01-2025,10,2,2,1
902081.0,53,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC319L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,37.84,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR,2.0,0.0,1.0,CBC319L1,Rolling components,1,29-01-2025,3,2,1,1
898882.0,20,15-10-2024,NON EUR1 CALIPER+WBK+STSUP+CVJOINT,199208.0,(GAZ) COMLINE IRELAND LIMITED,CBC321R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,35.66,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR,4.0,0.0,2.0,CBC321R1,CAP,2,14-02-2025,5,3,2,1
