rec/id,record/id,date,description,document/no,company/name,part/number,item/description,unit/price,qty,availability,backorder,lost/sales,closed/qty,weighed/item,group,qenim,comment,expected/delivery,balance,company/id,third/code,priority/code,current/stock,prsypappsec,sales/orders,sales-back/order,branch/id,employee,supplier
902081.0,25,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC074R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ VW,17.98,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,12.0,1.0,161.0,UR
904652.0,20,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC095R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ VW,34.1,12.0,0.0,8.0,0.0,4.0,0.0,,0.0,,,0.0,IE0109001,,SLOW,0.0,0.0,0.0,72.0,1.0,161.0,UR
912650.0,15,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC030R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΣΘ. ΔΕΞΙΑ FORD,15.55,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR
912650.0,51,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC146L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,17.46,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR
912650.0,52,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC149L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,16.49,2.0,0.0,1.0,0.0,1.0,0.0,55014|1,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
912650.0,54,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC167R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,17.87,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR
912650.0,62,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC208L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.1,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
912650.0,63,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC223L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,31.05,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
912650.0,64,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC230L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.77,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR
912650.0,65,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC231R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.29,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR
912650.0,66,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC232L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.06,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR
912650.0,67,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC232R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.06,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR
912650.0,68,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC235L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.84,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR
912650.0,69,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC235R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.84,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
912650.0,70,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC238R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.09,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR
912650.0,71,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC240R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.92,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR
912650.0,72,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC241L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,23.16,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR
912650.0,73,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC241R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,23.16,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR
912650.0,74,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC245L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,14.9,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR
906952.0,12,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC292L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,25.53,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR
906952.0,25,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC134R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.82,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
906952.0,26,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC219R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.82,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR
906952.0,27,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC235R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.84,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
906952.0,28,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC251R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,20.39,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR
906952.0,30,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC307R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,36.17,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
906952.0,32,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC325R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.75,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR
906952.0,33,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC329R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,25.84,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR
906952.0,34,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC495R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.98,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR
906952.0,44,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC134L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.82,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,1.0,0.0,1.0,4.0,1.0,161.0,UR
906952.0,45,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC174L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.07,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,8.0,1.0,161.0,UR
906952.0,46,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC219L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.82,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,6.0,1.0,161.0,UR
906952.0,50,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC280L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.32,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,10.0,1.0,161.0,UR
906952.0,55,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC480L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,25.09,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR
906952.0,4,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC175R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.82,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,8.0,1.0,161.0,UR
906952.0,10,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC175L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.82,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,6.0,1.0,161.0,UR
904652.0,39,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC386L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,14.71,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
904652.0,40,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC408L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,27.3,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
904652.0,41,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC408R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,27.3,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
904652.0,32,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC277R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,17.06,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
904652.0,33,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC299R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.32,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
904652.0,29,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC251L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,20.39,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR
904652.0,30,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC264L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,14.38,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR
904652.0,25,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC149L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,16.49,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
904652.0,26,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC208L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.1,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
904652.0,27,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC223L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,31.05,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
902081.0,32,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC150R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.0,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,1.0,0.0,2.0,3.0,1.0,161.0,UR
902081.0,51,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC280L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.32,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,10.0,1.0,161.0,UR
902081.0,53,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC319L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,37.84,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR
898882.0,20,15-10-2024,NON EUR1 CALIPER+WBK+STSUP+CVJOINT,199208.0,(GAZ) COMLINE IRELAND LIMITED,CBC321R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,35.66,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR
900927.0,7,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC240R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.92,2.0,0.0,1.0,0.0,1.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR
900927.0,8,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC241R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,23.16,2.0,0.0,1.0,0.0,1.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR
900927.0,15,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC241L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,23.16,2.0,0.0,1.0,0.0,1.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR
900927.0,46,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC378L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.1,2.0,0.0,1.0,0.0,1.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,6.0,1.0,161.0,UR
900927.0,34,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC496R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.03,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,2.0,0.0,2.0,3.0,1.0,161.0,UR
897939.0,8,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC385R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.94,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
897939.0,28,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC167L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,17.87,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,6.0,1.0,161.0,UR
897939.0,43,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC331L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,15.05,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,3.0,1.0,161.0,UR
894006.0,29,18-09-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,192703.0,(GAZ) COMLINE IRELAND LIMITED,CBC174R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.07,4.0,0.0,2.0,0.0,2.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
894006.0,47,18-09-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,192703.0,(GAZ) COMLINE IRELAND LIMITED,CBC306R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,37.21,4.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,1.0,0.0,1.0,7.0,1.0,161.0,UR
894006.0,58,18-09-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,192703.0,(GAZ) COMLINE IRELAND LIMITED,CBC385L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.94,4.0,0.0,1.0,0.0,3.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,1.0,1.0,161.0,UR
912650.0,56,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC170R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.32,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR
912650.0,57,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC175L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.82,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,6.0,1.0,161.0,UR
912650.0,59,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC192R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.89,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR
912650.0,77,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC251L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,20.39,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR
912650.0,79,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC253L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.86,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR
912650.0,80,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC264L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,14.38,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR
912650.0,81,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC277R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,17.06,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
912653.0,22,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC142R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.28,5.0,0.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR
912653.0,23,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC174L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.07,6.0,0.0,6.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,8.0,1.0,161.0,UR
912653.0,24,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC175R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.82,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,8.0,1.0,161.0,UR
912653.0,26,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC188R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,20.51,5.0,0.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,5.0,1.0,161.0,UR
912653.0,28,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC219L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.82,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,6.0,1.0,161.0,UR
912653.0,30,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC267L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.1,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
912653.0,39,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC314L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,42.54,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR
912653.0,40,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC317L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,40.28,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,2.0,1.0,161.0,UR
912653.0,41,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC319R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,37.84,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,UR
